Label,ID,Texte
n,1006413612070686720,@NubianAngie Sérieusement les afrofems vous existeriez pas mais faudrait SURTOUT PAS vous inventer
n,1006413113334403072,@NubianAngie  😑😑😑😑😑😑
n,1006409944596451333,@NubianAngie Il peut très bien y avoir des gens qui prennent des photos pour frimer mais aussi des personnes qui prennent ces mêmes photos pour montrer que dans des régions touchées par la famine les enfants peuvent sourire et arrivent à penser à autre ch
n,1006406189817696256,@NubianAngie @saraysisqueen sujet très délicat
n,1006404283431051265,@NubianAngie Et toi tu fais quoi pour l'Afrique?
n,1006403232745304065,@NubianAngie Tu sais tu peux aller y vivre si tu te sens le besoin d'aider l'Afrique dans sa renaissance
n,1006334841888092160,@NubianAngie  https://t.co/vldhZd3OSX
h,1006325939666595840,@NubianAngie Va l'faire toi olieu dparler fils de viol
h,1006299495888498690,@NubianAngie Faudrait lui mettre un gros tacle à elle nn ?
h,1006292963478163457,@NubianAngie Vs êtes une sorcière
n,1006290387860901889,@NubianAngie Ma parole vous êtes tarés vous voyez le mal partout
n,1006272570696650752,"@NubianAngie Ou alors c'est pour montrer au monde qu'ils existent. Les photos ça sert aussi à ça, témoigner d'une réalité. Dommage que vous ne voyiez pas ça."
n,1006271721677221889,@NubianAngie Par contre si un touriste noir  ce sert de cet enfant ou ce groupe d enfants pour faire le Black savior sa ne vous dérange pas ? Pourquoi s arrêter aux blancs? Pourquoi vouloir toujours nous distingués nous différencier où nous diviser ?
n,1006254236915654656,@NubianAngie Les mecs essaient juste de montrer aussi autres le début du chemin à prendre histoire de contribuer aux actions humanitaires mais même là on trouve encore à redire. C'est incroyable !!! Tu peux plus rien dire rien faire rien penser rien écrir
n,1006246039156936704,"@NubianAngie Darling, j'ai fait plus de 10 ans de SI sur 9 pays... école, logement, latrines...toujours en double équipes arrivant/locaux.. cogestion des budgets et objectifs...échanges culturels (gorée etc.), commerce triangulaire..tes commentaires whith"
n,1006225424232394754,"@NubianAngie Qu’il arrête même de venir faire du soi-disant humanitaire financer par la rigolade aide aux développements de l’état français. Stoppez tout ça,aidez les millions de familles françaises et laisser nous mourir en paix,mais il vous faudra achet"
n,1006222387476684800,"@NubianAngie @JDricsen Surtout que c eux qui créer des famines au bled,leur ONG c juste pour soulager leur conscience,qu’ils paient le bon prix de chaque matière 1ère, tkt pas on va vite remonter, l’Afrique n’est pas pauvre c eux qui l’appauvrissent, l’ai"
n,1006215598362234881,@NubianAngie Mais ça peut aider à sensibiliser...
n,1006214509881589761,@NubianAngie Mais meme si les  boug ils font ça par interet qu es ce qu on s en tape ils les aident non?toi tu reste dans ton canaper a rien foutre. Meme si c est pour s afficher a la fin  les personnes demunis beneficient bien de leur aide donc on  s en 
n,1006214420958236673,@NubianAngie 2/2 prennent des photos souvenir pour inciter les autres a aider ! Vous voyez le mal partout ou y a pas vous préfère quoi que des gens dénonce certaines choses avec des photos ou vidéos ou préféré qu'il ne fasse rien ?
s,1006214386682421248,"@NubianAngie les ""noirs"" c'est quand que vous faites de l'humanitaire pour prendre notre relève ... les noirs européens ne se sentent pas concernés?"
n,1006214047480647682,@NubianAngie Pendant ce temps les blancs comme tu dit qui vont les aider y vont vraiment pas comme certains qui rester assis sur leur canapé entrain de regarder la tv et qui critique des blanc qui sauvent des vies et qui pour peut être changer l'avis des 
s,1006213458956673025,"@NubianAngie Et nous quand on vient en Afrique, retenez vos gamins qui courent à nous en criant ""cadeaux ! Cadeaux !"". Apprenez leur à travailler pour obtenir quelque chose !"
s,1006212891349999616,"@NubianAngie Vous voulez le service à la carte, les ""noirs""?"
n,1006206776461746177,"@NubianAngie Je trouve ce tweet tellement ridicule et sans interêt , qu’il ne mérite pas de s’attarder sur lui , sa se plaint constamment du racisme envers les noirs ... mais là tu fait pas mieux."
n,1006206515328552961,@NubianAngie Si vous voulez pas l’aide des blancs suffit de le dire on peut aussi vous laisser sans rien faire peut être c’est mieux comme ca ? Nimporte quoi. C’est beau de partager des moments de bonheur aussi courts soient ils.
s,1006206511817863169,@NubianAngie Bientôt plus personne n'ira en touristes en Afrique puisque L'Afrique est en France 🇫🇷 Quant à l'humanitaire débrouillez vous avec vos dirigeants Dictateurs qui se remplissent les poches et vous affament !! 👎👎😈😈👹
n,1006206395455328256,@NubianAngie Tu ne t’aimes pas.
h,1006202175268286464,"@NubianAngie ""les blancs"" Tu veux une banane salope ?"
s,1006201787760742400,"@NubianAngie Si en plus tu es decolonialiste , milite pour que l'Afrique rende à la France tout ce qui a été investi. L'Afrique a une dette éternelle envers l'Europe pour leur avoir apporté la civilisation..."
h,1006200779647193089,"@NubianAngie MDRRRRRR Mais à croire les gens (et pas que les blancs grosse bouffonne) font ça pour faire du mal ko, déjà ils vont dans les pays pour des raisons humanitaires contrairement à certains qui écrivent des trucs comme toi et qui sont pas mieux e"
n,1006197184797270016,@NubianAngie Et hop un déchet à rajouter à ma collection https://t.co/KokFpHzwu6
h,1006196821595709440,@NubianAngie Les renois go insulter drake il a donné de la thune a des gens il en a fait un clip planetaire go l'insulter ce fdp go go hophophop
n,1006196471295856640,"@NubianAngie En même temps mettre les pieds en Afrique :) , en même temps aimer les gosse ...."
n,1006196422289616898,"@NubianAngie C’est tellement triste, parfois je travaille avec des personnes handicapées et a la fin de l’année il arrive de faire une photo en souvenir c’est pas pour autant que mon but est de bien me faire bien voir. Vous mélangez tout."
s,1006195613963313153,@NubianAngie Ok on vous laisse vous démerder tous seuls comme des grands. Mais c'est quand même un peu grâce aux blancs que t'as un téléphone portable avec lequel tu peux leur cracher dessus sur twitter.
n,1006188776689995777,"@NubianAngie Et même s'ils le montrent, ça ne retire rien à ce qu'ils ont fait. Les personnes aidées sont gagnantes, les personnes qui ont aidée sont gagnantes, reste les autres, ceux sur les RS qui ne savent que donner leur avis, se concentrent sur le né"
n,1006185136868806656,@NubianAngie ok Rosa Parks 3.0
n,1006176209854763009,"@NubianAngie il n'ya pas que les blancs qui le font il y'a aussi des Noires, des jaunes, des Américains, des Africains, des Asiatique etc... tu peux dénoncer une pratique mais pas besoins de stigmatiser toute une race"
n,1006175091166720000,@NubianAngie @sabsounds oui. c’est vrai.
n,1006173381958553601,"@NubianAngie ""les blancs"" mdrrr"
n,1006169189458079745,@NubianAngie en attendant ils vont dans ton pays le temps que toi tu vas à Marrakech 😂
n,1006168495409848322,@NubianAngie Ok mougadiakadiamatou
n,1006168260138754048,"@NubianAngie Ce qui me fume, c’est les gens qui n’essayent pas de comprendre le tweet correctement ://"
n,1006167493868703744,@NubianAngie Seulement les blancs? Pas les asiatiques ou hispanique par exemple ? C'est pas bien d'exclure les minorités
n,1006163361686605825,@NubianAngie Voila pourquoi je n irais jamais et je donnerais jamais 1 centime à ce continent ! 😉
n,1006159535441137664,@NubianAngie Ces photo elle nous  permette à nous de voir la misère en face que ces enfants on pas tous notre chance de juste boir à notre soif. Mais y en a comme toi qui arrive encore à voir le mal. ton tweet il est con et y’a une tribu de 4095 personne 
N,1006159029620690944,@NubianAngie Si vos président faisaient quelque chose au lieu de flâner avec leur montre en or et leur putes les blanc n’auraient pas besoin d’y allez vous critiquer mais vous avez le cul poser faite mieux dans ces cas là.
n,1006158504053231616,@NubianAngie Lol quand ça vient de personne qui ne mette même pas les pieds dans leur pays. Allez les aider vous dans ces cas là ou laisser les « blanc » le fair a leur manières et taisez vous toujours la à vous victimisez sur tout. On ns montre des souri
n,1006157724978237441,"@NubianAngie Être paternaliste avec un enfant c' est mal, m'voyez...."
h,1006157149024800772,@NubianAngie Et toi tu fais quoi pour l’Afrique espèce de grosse pute ?
n,1006154041259372544,@NubianAngie Complètement ravagé par la drogue
n,1006150758948012032,@NubianAngie Tous les ans la France fait cadeau de la dette Africaine de certains pays africains c'est sûr que vous envoyez pas la couleur puisque vos dirigeants sont bien gros et gras et préfère acheter des immeubles et des châteaux en France alors les l
n,1006150126761598976,@NubianAngie Vous voyez le mal partout c'est affligeant
n,1006149199929503744,@NubianAngie Merci! J'ai eu tellement peur de dire ou mm penser ça dans ma vie
n,1006148552719028229,@NubianAngie Euh c’est les groupes d’enfants qui veulent faire des photos avec toi parce que t’es blanc figure-toi
n,1006147816127942656,"@NubianAngie j'suis fatigué, j'vais même pas prendre la peine de répondre, sauf pour dire que: ""Un trou de ver est, en physique, un objet hypothétique qui relierait deux feuillets distincts ou deux régions distinctes de l'espace-temps et se manifesterait,"
n,1006147714508378112,@NubianAngie Ah genre la y’a 5000 personnes qui sont d’accord avec elle la ? Ah oe chaud wlh
n,1006144670580211712,@NubianAngie Et les pedophiles ils sentent le pate ?
n,1006144133571010560,"@NubianAngie @Massis97113 Et les noirs des US et Canada aussi par la même occasion, copiez pas n'importe quoi"
n,1006143896357875712,"@NubianAngie Si on ne venait pas aider, vous seriez déjà en train de nous le reprocher, au nom de colonisations anciennes que les européens aussi ont vécu (Espagne occupée 5 siècles par les musulmans), mais dont ils se sont relevés SEULS."
s,1006142934503383040,"@NubianAngie On va vous laisser vous débrouiller seuls, ok. Puisque vous crachez même sur les gens qui consacrent leur temps et parfois leur vie à aider des enfants dans ces pays. Allez vomir votre haine du blanc ailleurs. Je ne suis pas dupe de votre fau"
n,1006135151389216768,@NubianAngie @JoeBenz94  🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️
n,1006136849511931904,@limsa_94 @NubianAngie Ouais je désapprouve ça fort quand tu fais quelque chose pour l’Afrique il pleure quand tu fais pas il pleure aussi
n,1006133961423286272,@NubianAngie Tu ft tiepe wlh joise ap un pieds ds ton pays mgl tu clc ici
n,1006132356548349952,@NubianAngie Et toi tu y vas en Afrique pour aider ?
n,1006131124203114496,"@NubianAngie du coup les noirs qui vont faire de l'humanitaire, ils ont le droit de prendre des photos eux ?"
n,1006131029722173441,@NubianAngie https://t.co/8KzsqRIyyw
n,1006129817190895644,@NubianAngie  https://t.co/0cTz8qAEYU
h,1006128358369812481,"@NubianAngie Pourquoi vous êtes pas déjà tous là,il y en a encore là-bas ?"
n,1006127791933480960,"@NubianAngie Pourquoi toujours chercher à créer des histoires ou des débats. Sérieusement, si les gens aident il est où le problème? On peut pas parler de l’intention que ces personnes ont sans les connaître. Et on pourra jamais savoir ce qu’il pense. Don"
n,1006124530560045056,@NubianAngie Si j’étais a la place des enfants je m’en blc qu’il me film tant qu’ils m’aident par rapport a d’autres qui passe leur temps à critiquer mais qd il faut agir sa parle Ouzbek. Et surtout voir des photos sa permet de motiver d’autre à agir.
S,1006124506774147072,"@NubianAngie C'est pour ça que pour être sûr de ne pas faire du white savior, je les laissent se démerder dans leur merde et rêver du wakanda."
n,1006124117064593409,@NubianAngie Vous vous faites quoi pour votre peuple ? Rien ? Donc laissez leur faire et si ils veulent se prendre en photo et si c’est leur bonheur bah laissez les tranquilles.
n,1006123760813043712,@NubianAngie @SwagPOnA100 Par contre pourquoi les blancs ? Genre si c est un/e noir/e qui fait la même sa pose pas de pb ? Vous aimer trop dicter une bonne conduite aux autres. Et si sa peu éveiller quelques conscience qu ils continue. Vraiment jamais con
n,1006124591733968896,"@MWazzaa @NubianAngie Il suffit d'aller sur Google et taper ""White savior"" c'est pas si dur"
n,1006125297476014080,@SwagPOnA100 @NubianAngie Ta deja vue un blanc qui poste ces photos avec ce hashtag ? Srx les gens qui utilise apres les photos et repost avec ce # sont meme pas concerné.
n,1006125777488891909,@MWazzaa @NubianAngie Mdrr mais renseigne toi d'abord avant d'argumenter car je vois que tu ne maîtrise pas le sujet
n,1006126240745558017,@SwagPOnA100 @NubianAngie Je t'arrête dessuite commence pas a prendre les gens de haut.  Je donne mon avis point t es pas ok c est la même. Je maîtrise je maîtrise pas on s en bas les reins t es pas non plus expert. Merci aurevoir.
s,1006123329496010752,@NubianAngie Pourquoi aller en Afrique pour voir des noirs ? Il suffit de faire un tour à la CAF pour en voir plein.
n,1006121852249477120,@NubianAngie Vous êtes ridicule !
n,1006121134578946048,"@NubianAngie Que se soit pour se faire bien voir ou non, qu'est-ce qu'on s'en fout tant que l'aide est effectivement présente, non ?"
h,1006119664639008770,@NubianAngie au pire ntm et accepte l'aide qu'on t'offre
n,1006119402952159232,"@NubianAngie Ou au pire on fait comme toi c'est à dire strictement rien,comme ça pas de remarques bidon"
n,1006117227383394309,@NubianAngie @laury_enna
n,1006122281192566784,"@SeldaBarce @NubianAngie ah bah voilà, merci!"
n,1006116732174467072,"@NubianAngie @turcassian Pendant que certains agissent, t'es sur twitter tu critique ... ferme la serieux"
h,1006115784274391040,@NubianAngie CONNASSE https://t.co/GJiWbtLeqN
n,1006115445148147713,@NubianAngie Dit-elle confortablement installée dans son canapé Ikea devant Netflix
n,1006115305733664768,@NubianAngie Incroyable ce racisme vous en êtes arrivé au point de cracher sur les humanitaires qui aident votre continent d'origine. .. Dans ce cas ne venez pas pleurer le jour où plus personne n'osera venir en Afrique sous peine d'être accusé de racisme
h,1006113084312903680,@NubianAngie Je suis entièrement d'accord avec toi. On devrait vous laisser crever dans votre pays de crasseux 👌
n,1006107109799419904,@NubianAngie Non
h,1006101029476339712,@NubianAngie Et les blancs il te nique ta mère
n,1006098676203376640,"@NubianAngie Le tourisme humanitaire,s'acheter une conscience en payant et prendre des photos pour Tinder."
n,1006098601955745792,@NubianAngie Comme les gens qui se filment entrain de donner à manger à un sdf...
n,1006097549940445184,@NubianAngie Quelle honte ce tweet.  🤢
n,1006095482312159232,@NubianAngie D'ailleurs j'ai jamais compris ce délire de vouloir poster partout leurs actions en photos. 😑
s,1006094447824826368,@NubianAngie Voilà. Donc remigration massive et laissons l'Afrique s'aider elle même.
